timestamp,ch0_V_per_V,ch1_V_per_V,ch2_V_per_V,ch3_V_per_V
2026-04-20T18:45:19.090,0.00007028,-0.00061515,-0.00043676,-0.00032178
2026-04-20T18:45:19.091,0.00007028,-0.00061608,-0.00043676,-0.00032178
2026-04-20T18:45:19.093,0.00007696,-0.00061608,-0.00043676,-0.00032178
2026-04-20T18:45:19.094,0.00007696,-0.00061608,-0.00043676,-0.00032178
2026-04-20T18:45:19.096,0.00007696,-0.00061608,-0.00043676,-0.00032129
2026-04-20T18:45:19.098,0.00007696,-0.00061608,-0.00043694,-0.00032129
2026-04-20T18:45:19.099,0.00007696,-0.00061510,-0.00043694,-0.00032129
2026-04-20T18:45:19.101,0.00007696,-0.00061510,-0.00043694,-0.00032129
2026-04-20T18:45:19.102,0.00008367,-0.00061510,-0.00043694,-0.00032129
2026-04-20T18:45:19.104,0.00008367,-0.00061510,-0.00043694,-0.00032086
